id;predict
41159;40005,08201672067
41162;53128,89431213072
41164;36849,50956763867
41165;35365,1244505721
41166;82908,44129351476
41171;65896,95665608306
41172;108993,18472152817
41173;35309,667103336935
41174;459329,31289222895
41178;155340,71779921296
41180;54404,985283187576
41182;130496,79937691406
41183;81418,66760342229
41186;59364,11175214749
41188;83873,87486108043
41189;43820,381731024885
41190;54456,3566370866
41191;47498,91784429227
41192;205169,2733135324
41193;46152,07805293353
41195;101239,88319371601
41196;60183,88619232893
41197;121014,80277401523
41198;328169,2661623018
41200;110194,52555688005
41206;56790,52621608251
41207;173510,33979230188
41209;42080,18223807441
41210;126263,53721167578
41211;37424,16522290115
41212;38372,42135371996
41213;54170,1603852475
41215;65140,16548751524
41216;156605,56411377215
41217;62507,61698746386
41218;136127,77824668144
41219;32105,33521237009
41223;167063,2517569858
41227;78217,36347896332
41228;40793,57705111552
41229;63445,0369726987
41231;123336,92490502606
41233;259886,9465158808
41234;41926,32150937032
41236;32580,094069861912
41237;33667,42476033396
41239;34542,18533951019
41244;158393,15676005738
41245;149048,2302183513
41247;44158,99300877238
41249;39784,39630373704
41250;52088,90073767188
41253;225406,18513113438
41254;54018,27964304818
41256;41392,07531934159
41261;129198,6568403721
41263;57004,49892523972
41264;55952,77479869502
41266;46799,80922938863
41271;100469,85436992979
41272;57353,28678922343
41273;78747,72810278191
41275;40668,797165585
41276;50218,899296073934
41278;68847,54570401805
41280;38302,89259274857
41283;32219,01887424545
41285;331655,1787526899
41287;42598,60023279445
41290;44558,73917922431
41292;38266,76437787428
41294;34940,619526564114
41296;66518,36341340777
41298;1080288,5546395213
41300;34696,20787913333
41301;53403,807063564615
41302;50296,54511118782
41305;120393,46039060444
41309;31739,36741707176
41311;70348,64574170508
41312;36946,52122169819
41313;119872,02737044953
41314;96101,7894292265
41316;124473,97347456553
41318;44565,55309257349
41320;29309,87958841849
41321;40001,34285292181
41322;33660,15971082505
41323;101600,1798783702
41324;82944,76178521739
41331;671917,0356696503
41332;86206,6523224305
41334;85592,26331732541
41337;26411,99204364827
41339;30314,02810353633
41340;200164,72481809437
41341;42088,73327585969
41343;79427,77607589538
41344;105473,467156556
41346;144824,0622958566
41348;38442,79330221825
41349;74787,40418302952
41351;328417,74639061705
41352;99985,13805236161
41354;44663,68483563056
41361;43027,45614196261
41364;392081,5320201345
41369;32492,043488059822
41370;369620,9190903185
41373;155143,6404068275
41374;185954,35298206034
41376;67267,27998590819
41378;61180,44571736376
41381;57572,58396990237
41384;222160,59401556492
41385;34258,176820243025
41388;243048,7629840185
41389;51246,39164626829
41390;62489,73360101599
41391;46506,5595417681
41392;40300,9274983027
41394;76909,11193305088
41398;155620,97809586962
41399;46422,48115503087
41400;368536,9745848177
41401;64683,619211474725
41403;31380,923398980674
41404;172329,81219044412
41408;49227,94087065036
41411;48733,1190146193
41412;39556,64676882225
41413;47328,90921473984
41414;280536,097493278
41416;35638,85953372061
41417;340023,93117106427
41418;66496,15715132045
41419;76715,19016525862
41420;53341,19965729621
41421;340106,11368653254
41424;50347,35603571891
41425;48563,474308087774
41426;37685,11794301345
41428;41849,48389040027
41429;29471,455036889645
41430;266507,05599665677
41431;46236,38238893672
41432;52481,19456074843
41434;108450,18517290679
41435;63632,61263106785
41436;50995,718796712245
41439;79787,16843759289
41441;65395,07866599038
41442;36707,058238463535
41444;48052,20719880176
41445;42400,94423491227
41446;101230,71365598851
41447;54343,36920947545
41448;51556,29819586511
41449;53376,417878518056
41450;67072,73218127227
41452;330364,6226618233
41454;108088,96471826466
41456;45101,500704254926
41457;99617,99532556097
41458;79358,86146834181
41460;50409,77958995575
41462;51456,70241659352
41463;48451,38449848654
41466;38982,98629562516
41467;49494,91513041576
41469;265708,92977636977
41473;53479,56609335181
41475;432375,0302878696
41477;44467,77007044848
41479;104986,31148590549
41488;50456,4675432024
41489;61915,26307022302
41490;98098,81518515451
41494;34519,141582851225
41499;37811,371451209336
41501;36516,01849836456
41503;42195,02357664896
41511;61849,03560848934
41513;44113,96048860956
41514;21818,035571503868
41516;43813,81642944551
41517;215875,56851521708
41523;39064,72174577856
41525;58294,257683339056
41527;85438,2787836522
41529;498302,3007568498
41540;60580,67179347508
41541;251879,81819514267
41542;35002,82360960731
41543;37138,74284415076
41545;470107,58877851604
41546;74434,03369574566
41547;57585,01277344013
41549;57035,00155945879
41552;123451,85280043112
41553;49400,8646247482
41555;41787,422989259314
41559;52286,28343903043
41561;66827,65164962402
41562;147523,5859714877
41564;196675,38552029958
41565;86574,55817518037
41569;47331,27090671142
41570;86377,85128324485
41572;39930,17449502656
41573;295289,138542313
41574;28879,563779673223
41576;116831,42436055056
41577;268001,77782906924
41578;141125,6439577787
41579;98873,43025742892
41582;143393,12693260357
41583;30189,017573835616
41586;57335,189782402806
41594;60841,826284344126
41598;99586,69492537921
41599;41251,56660094207
41600;123826,9519397088
41601;41103,82831678516
41603;100769,85929216117
41604;50736,84566459927
41607;53370,84449208151
41608;101906,40435575618
41609;21077,481673970546
41613;236585,5137358503
41615;44912,89634632498
41617;28181,03021367845
41618;44165,21769954462
41621;170071,9963441631
41624;110196,31143188577
41625;37617,10651932647
41627;59938,94925253671
41629;31510,04569951638
41634;124774,93583226549
41637;54741,91124063661
41638;403962,7258794694
41639;48705,63313699361
41641;88310,43438757164
41643;42613,97206137935
41646;112711,92818581838
41648;39914,25652599314
41649;272404,60046404577
41650;41842,1514324095
41651;56762,44428482627
41652;116143,636243507
41653;144745,730827762
41657;34820,190184206745
41662;181535,80815407165
41665;39166,486605680526
41666;150874,1840742753
41673;101385,82941200641
41674;64954,816842585074
41675;117567,45147528985
41677;45911,26583566659
41678;58948,81679908694
41680;412021,88052403036
41682;160868,14541143406
41685;36965,94315292593
41687;127754,30609207622
41690;56456,30348485222
41692;88545,24689852513
41695;35381,50837331479
41696;59958,9920225792
41703;37620,3917742688
41704;37494,866603324335
41706;944730,8950485977
41711;29366,873697884304
41713;156726,77726432568
41714;113183,94049454018
41717;158970,9482604804
41720;284795,3648928458
41722;173063,9737297878
41727;37402,04886069261
41729;63554,94403992862
41730;97145,33147567791
41731;183351,3643977891
41732;29969,677371018137
41733;45902,77087240662
41734;183406,05638546884
41738;45448,75520442953
41739;23781,750180492527
41740;82485,9257966197
41742;129172,78314723412
41745;36586,35631055363
41746;82219,36102910321
41752;116992,91147300832
41753;35205,67889705769
41755;30947,94442623821
41757;39457,78008577786
41758;71714,0327015859
41761;59575,670971304
41762;45414,67979724002
41765;134346,52162171187
41766;62894,73925114453
41767;31244,17145620764
41768;64996,61755148581
41773;199201,5582367398
41774;112720,63847525485
41775;35971,48696548874
41776;53839,37836877213
41778;67477,31064680657
41781;36441,75930868695
41782;107987,02341152453
41785;167058,33790680455
41787;290043,8981555932
41788;84281,26928292142
41791;74094,16454396411
41792;34681,86657793485
41793;43683,52614389752
41794;163104,464026782
41795;45442,41735191932
41796;72402,74719531828
41797;80875,35246625575
41800;55396,16473762225
41801;128094,54970188091
41804;71908,36747270486
41808;68219,09195061502
41810;351840,37364550453
41811;333836,182436116
41815;145059,06266501435
41817;57332,07465750282
41818;60930,74392622415
41820;142572,1304796522
41821;182954,1382266384
41823;58707,00852276714
41827;87826,6362074143
41828;222538,44071466415
41831;129087,11014307031
41833;87097,17161886253
41835;226365,93983170146
41836;33200,95952287294
41839;40511,07219981149
41842;60672,907607266905
41844;37742,4715665785
41846;174296,65223037262
41847;385398,03423388413
41852;51511,456812714336
41858;48592,05960475345
41860;35143,74378482458
41863;84860,67492594535
41864;41560,53842363812
41865;57063,77266508727
41866;66724,02106814759
41867;86318,29421578368
41869;48594,45459427343
41873;38896,964797149645
41874;24546,128273836715
41875;64903,05646774896
41876;73458,4057155831
41879;45675,78609593119
41880;64725,03220646768
41882;53282,280602418745
41883;41170,4411302855
41884;50381,62678031639
41885;40584,5498672216
41886;33353,912143241905
41887;145232,75033597444
41889;37363,76252526627
41890;58781,955495662274
41892;83041,21203582917
41894;53531,3952030013
41896;25599,63632488658
41897;35085,025501985554
41898;46461,26375177841
41899;87812,26361577274
41905;36807,06660520202
41910;116855,36954103471
41911;325803,7306878852
41912;56904,29026306335
41916;46668,391773528856
41917;113424,64482976237
41919;29632,64941185912
41920;46072,64437095182
41922;99737,55125537916
41925;32914,01355229114
41927;44046,87223546718
41929;52577,69221459026
41933;101678,23150942387
41934;50294,64454431653
41935;118682,5939538242
41938;174358,28204566365
41940;55321,573720653934
41942;189089,37844397582
41945;46018,9652045544
41946;32270,531546145157
41953;71498,62085563668
41954;518561,08184599184
41957;50584,06017614378
41958;78565,44240208101
41959;118639,55823268298
41961;78429,76051598336
41962;22178,682032540943
41965;189535,05691732364
41969;25479,206589871348
41972;107574,72594347
41973;100106,2063251828
41974;29893,89688716469
41976;97197,57936754981
41977;44182,419640740445
41978;185356,7085632113
41982;111018,20202151207
41986;34020,85358964835
41990;55426,0844084437
41991;120831,09039718528
41994;44620,57433727241
41999;28439,89762324757
42000;42192,7313478204
42005;50816,750627898495
42006;346889,9332253319
42007;218353,37494276647
42017;161739,06153813406
42018;522787,7869692438
42024;109601,49972689492
42029;67661,05646834822
42032;33764,46300255868
42033;35381,50837331479
42035;55481,64692606423
42040;76673,86560590647
42041;56992,167674858094
42044;141387,8470592136
42047;39620,944482884246
42049;195676,39329659374
42050;163523,53316631683
42055;32790,011536348735
42059;30625,002871629327
42064;35187,54074406573
42066;34200,86352519052
42068;201859,32143835127
42069;60511,73603490361
42070;37363,9575429134
42074;493349,21613867726
42080;226759,25420074433
42087;125039,6912436393
42088;32244,143135447517
42089;177823,0980102762
42090;41361,16802131924
42091;54179,49014200211
42092;70593,65384487296
42094;108466,9810594061
42097;260272,34069199843
42100;37455,316378977564
42103;49286,7674616197
42104;110819,83541468157
42105;52544,07765196032
42106;61972,57363689193
42108;78793,55750216592
42109;192051,7763790023
42110;31450,49585102557
42111;40940,92387986992
42112;39785,16894199086
42114;52861,2270516983
42116;48617,53735762875
42117;49969,57856683107
42119;75705,88902213218
42121;436964,28535780427
42122;86490,9850070561
42125;61301,05638905284
42126;80186,98087148802
42131;1092881,2482637896
42133;117952,49893137063
42138;180556,27400815618
42143;51516,21955436375
42144;47397,73569069105
42146;170560,00748107675
42147;29879,40021733973
42149;75600,79377307645
42154;246040,01012134895
42155;125790,75827165297
42156;57742,605002683165
42159;135498,1104431769
42160;75872,45850772498
42163;95512,83620562011
42168;59095,0283739887
42173;38241,762470930655
42175;27173,701247631576
42177;87456,47682123413
42179;29214,235624132278
42181;55070,566024147614
42184;59076,48315524331
42186;31575,63643621092
42187;195305,13977742312
42194;41246,43727642076
42196;134696,76656470652
42198;96857,58347577363
42199;142326,8720898282
42201;38290,455742686725
42205;89117,02651910542
42206;114205,42044277674
42208;114938,97176664781
42211;123794,68034402737
42212;59611,596152768936
42215;52600,69990263764
42217;157617,9688392009
42218;107749,63510758236
42219;320819,6828466082
42220;84091,93473010225
42221;219994,00789433857
42222;187049,28013582385
42223;86541,33953153773
42224;153368,9464967077
42226;107259,72138097955
42227;32844,10964474821
42228;43655,71926423383
42229;61920,70957465358
42233;36117,323777030906
42234;101874,51375341784
42235;38182,27203973252
42236;111888,7541030447
42237;44235,68690616581
42238;352832,6463827368
42241;67417,03553735033
42242;66476,27426407466
42243;86987,02911788126
42244;100962,75433479859
42245;51061,16980314112
42251;101914,08797353892
42252;43577,404504385726
42257;161466,2949053737
42258;78164,0172914462
42260;450320,53249367065
42263;26359,68936647633
42264;142957,28416562077
42265;104354,5564539004
42270;34213,65790041392
42272;29815,88922400552
42273;32887,136923778686
42274;47634,30583878547
42275;122954,21894209084
42276;65540,10991077092
42278;31540,73456646277
42284;417958,7753530726
42288;205674,35113536724
42293;81543,97533930987
42298;216339,88328648513
42302;174598,9712303497
42303;57365,672010111375
42304;72998,90549595159
42306;69794,88535646595
42307;170584,25591987578
42308;150956,05039406355
42312;47349,499976166975
42313;89011,68840619158
42314;246961,3645998571
42315;218830,10064320717
42316;42252,60284821696
42317;511494,1110396114
42318;118486,48089595432
42319;39781,31558174988
42320;42194,77730828834
42321;76763,4144309783
42323;56744,696019285046
42324;34490,277489307744
42325;30334,00068310368
42327;97667,59131360606
42328;63961,57997161343
42330;98112,70305861857
42331;210011,119064118
42334;58220,12391925039
42337;111895,79027889227
42339;229703,4387476999
42341;88738,61957010733
42342;32112,07862337043
42343;29414,44122180233
42345;111579,29699386386
42351;140434,8937141133
42352;39350,24242594493
42353;271166,31716363865
42354;48872,03346379716
42358;55684,94231778894
42359;198682,0541483768
42360;294808,9762788702
42362;150237,8222384831
42365;83078,76560862872
42368;56001,7427549916
42370;175256,85786761224
42373;82587,33240279062
42374;55896,60557876076
42376;196338,04534491483
42380;98995,44536375586
42381;40076,56309327768
42383;39386,66484515334
42384;37600,66326868378
42388;67063,23324061368
42390;40550,91814278468
42391;458124,03707960364
42392;109565,59458797004
42393;27934,12042335794
42395;32116,92999350841
42397;57424,7443990395
42398;60752,2517409702
42399;65892,93925135092
42400;57791,650638737934
42402;36856,87522422389
42404;403044,7556346951
42406;49528,780353629285
42407;100553,24648616642
42408;818272,480980684
42411;115374,34673095128
42413;89912,60448640525
42414;147282,10894436142
42415;37548,53935267551
42417;48080,57399707459
42419;185247,56363576744
42420;77646,77401536974
42421;31031,507345734604
42422;41578,11322152944
42423;23774,24337122636
42424;69683,39612369984
42431;33624,56386360191
42432;811359,7147738978
42434;44630,08619373929
42438;81722,8276133025
42442;219721,78862879387
42443;153266,78187135252
42444;88097,23106474328
42446;115388,51799833532
42447;76014,0834981266
42448;60441,21948697575
42450;41735,44104149748
42451;38503,26338700448
42452;108571,05708157555
42453;87756,37239462431
42454;46950,34137743183
42455;55548,81740529333
42458;57828,02262496824
42460;44277,0125439186
42462;57493,58327173957
42463;158330,67362759286
42465;186923,68743594023
42467;56713,480308384
42468;36956,27776584349
42471;52464,327329911735
42472;98184,62554715169
42476;104855,92671137875
42478;47836,748317229765
42479;43308,261922444864
42482;140605,64902775158
42485;44508,21501246117
42488;72867,46695355978
42490;38852,41235041668
42493;406679,7317926105
42494;366487,82315505703
42495;328889,6690797928
42499;39112,6348475414
42502;23303,299610618236
42504;70818,62108675533
42508;29366,973798070423
42510;118754,66241194426
42513;184613,24861552712
42514;371286,32053589076
42515;204833,62690008405
42518;250780,1777039202
42519;27159,471263940315
42520;38546,460664771934
42522;30347,960353747683
42523;170557,88107373565
42524;42354,25662231272
42526;82876,00142953877
42529;153501,97624009795
42531;41133,671811626686
42535;52558,34270613084
42536;162074,3419046772
42537;34720,51581985722
42540;117294,94898099026
42541;109494,7003644371
42542;21977,414548776047
42545;60842,812038306336
42546;133147,143855563
42547;133431,2692064861
42551;62332,08347954652
42553;21566,22655780601
42554;86239,36687259084
42555;66914,26309795138
42556;226984,5157190266
42557;135276,3461943086
42558;20321,69308880825
42563;51923,06457203482
42564;72040,26151982624
42566;50772,43847721368
42568;60594,36729182168
42571;34903,353237421135
42572;52175,14835738869
42575;69028,8302374687
42577;41763,85238187789
42578;38484,15859132136
42579;106911,4679967416
42581;34696,67031277933
42582;194173,40973961045
42583;47794,03190346861
42584;149299,00450971464
42585;43188,39131060362
42587;76393,52056681126
42588;241462,0975222689
42589;40372,4616396131
42590;29760,91338808978
42593;43660,24136796512
42595;25610,13093607823
42596;122560,89240710347
42597;48520,31110900403
42599;43798,09770986451
42600;73422,13749685443
42601;40287,813343719565
42602;60120,95721075982
42604;30864,387847557493
42606;248956,81101579854
42609;56374,77199705331
42612;97870,95447929126
42613;285307,8970117632
42614;55896,92065474189
42615;77357,10914843243
42616;37478,278754890765
42619;373500,2715728541
42622;39670,82042767745
42625;32347,42660887181
42626;25277,995275466423
42629;51939,7814473956
42630;45803,96750806687
42632;63667,28477088535
42634;32521,605345454635
42635;34585,40805305142
42637;30018,84561873018
42638;210980,3233300602
42639;122110,84979989857
42642;119344,37469998514
42643;38558,44179139887
42650;36186,057609678
42651;87812,44689583173
42653;730167,776000763
42656;108457,92648333746
42657;30035,63333233493
42660;28574,479119964704
42661;46460,40596734235
42662;508419,1623190068
42664;86239,36687259084
42666;49624,40700015078
42668;77381,96306072209
42669;35505,355423775545
42671;38520,6172235992
42672;25416,53419881498
42674;31615,835243277656
42679;55058,48997192773
42680;23754,57075025558
42683;75920,89296355796
42684;57486,29798693774
42685;57073,42719429956
42687;118685,76169434318
42688;132531,6437758237
42689;109469,86828539248
42695;78625,24341282048
42696;33023,07233709352
42697;54951,78864726692
42699;65917,35797633459
42703;109707,9591462524
42705;87107,62676198343
42708;552422,6046762194
42711;36465,66323248695
42713;236260,23398232402
42714;320628,99304461305
42716;26167,43631432865
42724;25736,91212956292
42726;34273,688879066496
42728;73349,51230852143
42729;84173,6730502405
42732;87291,42293510967
42733;58053,12149751266
42734;63006,54471989705
42735;47152,59995112188
42737;164751,94137975472
42739;38772,368039951616
42743;142336,85993736534
42744;30708,645158534408
42746;29838,72630706523
42749;145177,78709572763
42750;117100,0124504418
42751;59144,78930808438
42752;132496,37029371137
42753;123256,8331697722
42755;24604,922851030264
42760;79034,32627068143
42764;64540,65199297331
42769;80479,62233114775
42771;133137,2903282729
42773;36769,29256666725
42776;56458,37942111112
42777;165734,4069914951
42780;46315,45946687224
42782;38289,82243671023
42787;99001,30477535662
42790;60388,70196140879
42792;50658,25487700666
42796;25095,783879705483
42798;118963,33935239344
42803;26184,87296722394
42804;34369,89998514969
42806;36297,97946680022
42807;253328,88160032252
42808;51739,42630430309
42810;45600,03425742024
42811;39058,67252342962
42815;211971,58538876477
42816;137431,74796989677
42818;41643,76222543669
42819;48071,46297149146
42821;223916,7058357426
42824;154539,5117139404
42825;30531,837769068123
42826;29822,306410842688
42827;36091,36133938201
42829;40307,28785177306
42830;36377,37077951858
42831;40300,607184469605
42832;500702,38379385555
42833;55057,199454827
42836;419113,367350853
42843;87090,4211085451
42846;45446,9254620852
42849;229205,11943566328
42853;65052,01407875111
42856;61164,161535237145
42857;63523,71820281079
42858;54094,81529146516
42859;25741,485747156374
42860;33712,94902458162
42863;44635,28194946068
42864;51979,80436176791
42865;32754,2294404204
42869;41500,88760929271
42870;99688,79594209035
42871;80346,94941394348
42874;170370,21602282173
42876;32305,108396499814
42877;42962,01524950958
42879;76831,92754438992
42882;39970,78768159099
42883;176622,9177809307
42886;38036,159783056144
42887;98537,36205965834
42890;39476,58351273209
42897;59696,10483453482
42900;38573,193759535294
42902;42169,14772630538
42903;234749,86173804174
42906;77493,26852442318
42909;303680,74979943316
42910;382303,1007985618
42914;27585,150278361725
42915;44793,268706701245
42917;38886,89244786241
42918;42850,04885738506
42920;50224,66230767098
42921;45188,63708071247
42925;36352,89464728726
42931;51008,08153108528
42932;56875,54513516127
42933;77372,10170539736
42934;33514,61873495966
42936;50258,105442397245
42937;24930,125537997214
42938;61389,71670031505
42940;35024,594773675955
42942;39821,236599853895
42943;154820,47621805975
42947;23881,135312594968
42950;64263,74860198606
42953;40661,08638257482
42955;52799,86531197239
42957;33424,67029842216
42960;34641,414292436944
42961;56230,21092993632
42962;128221,11186492971
42963;357622,347489812
42965;163652,23986796013
42966;118309,2790645785
42970;38703,70655158328
42971;311598,17875407886
42972;151942,3410724508
42974;120559,5986847903
42975;43951,97723955331
42976;45001,10602314518
42977;50153,16227537427
42980;76144,33154094698
42983;223574,57283971403
42984;37859,28439858441
42985;28729,04013349384
42986;48993,99224492273
42988;47745,57712897547
42989;122859,72821297524
42991;61274,918963785465
42992;64925,38237718554
42993;188890,85718188086
42994;69087,48929314993
42995;191998,56421080037
42996;52975,07842585002
42997;126518,56640204709
42999;62313,49552454449
43000;37287,68218906422
43001;162765,9501065486
43002;181999,91102487137
43004;111239,02955057895
43006;75048,50874858601
43009;33372,38219895126
43010;162758,74689863197
43011;32851,220627933995
43014;65311,4862680943
43016;212961,1172408023
43017;187488,14942875702
43018;171019,4309044422
43019;55823,83950392209
43021;85418,46763850376
43022;279771,3951630757
43025;73597,83827924158
43026;36145,67772397048
43029;102372,36859605783
43031;37238,33256349082
43032;57383,29622169437
43033;105439,01672509986
43034;123950,17653429882
43036;370506,4411970691
43038;34074,82836696456
43039;25170,20148784193
43042;47236,94732218684
43043;180927,00718330903
43044;38189,47592075353
43050;41471,06418918293
43051;43919,10178029499
43052;106670,51502071874
43054;73005,52878290223
43056;54712,61882229363
43058;189242,65046767547
43061;54043,87801355858
43063;54535,124574908
43066;313876,722600879
43068;21135,973664571466
43071;165583,60868110633
43072;182253,8174426363
43073;117673,34802103038
43076;57673,10367639466
43077;32062,285817104945
43078;141974,12038299956
43079;35595,07852183878
43080;33838,82083807551
43083;28799,107124695947
43084;37806,96174131617
43085;36056,55943208297
43086;39880,66203789256
43087;50459,4404129866
43092;127959,4685439051
43094;56224,74338501599
43095;127415,16933351714
43096;57332,64660804777
43097;99192,819112765
43098;187482,1246449614
43099;30426,48726012969
43100;65663,72457761159
43103;29799,998748413065
43104;107045,12204151414
43105;23926,84567620094
43106;108664,90548449094
43112;98066,63631902498
43114;36019,068405716534
43115;96540,49738622208
43118;39334,23173552081
43119;28007,815145907716
43120;44903,62737757921
43125;193850,63471771017
43126;58269,920415945
43127;156074,4303699495
43128;47676,56428313744
43131;206373,16622047382
43132;58622,99748076781
43133;113655,26165250968
43134;42655,49890771907
43135;44201,611492714
43139;51203,7536313536
43141;42555,83138173065
43143;31664,267739834304
43144;41773,90796382112
43145;56564,17004683668
43146;72274,79819792324
43148;150183,42702988524
43149;89821,62381610254
43150;112140,29838196305
43153;131787,5266216869
43154;36787,0569188782
43155;59936,682306370014
43156;41835,62123479449
43159;47966,50471974562
43161;76784,31169120842
43162;60137,4799102538
43163;156958,82140648254
43164;183094,80306241233
43165;44520,674605248016
43166;69797,82732949912
43172;38666,65602032225
43173;266774,1480257839
43176;149671,1885751638
43178;99636,43362051314
43179;61600,6142067392
43180;182731,56868918752
43184;43032,13221175262
43186;40869,262820393735
43187;56888,94264579567
43188;49134,87437373465
43192;122710,262845038
43193;48981,22909363782
43194;119024,8028817862
43196;104165,97966915078
43198;117280,55025360957
43199;59701,38439259105
43200;197654,12844847888
43205;86357,14697214821
43209;59379,76563020644
43210;106795,46946740283
43212;29425,427534613144
43213;40156,047162689385
43215;31695,81755638668
43216;51898,77922555919
43221;74487,31846825333
43223;61454,961866174985
43226;49484,14027123405
43227;80842,30568834805
43229;39039,46658224172
43232;303187,0307905467
43234;117645,58699479145
43238;77583,00890449673
43240;88076,99154064163
43241;139408,22283994604
43242;76064,94280295676
43243;77286,91044088895
43246;81745,25127687752
43247;132648,81567364084
43249;57742,41806245185
43253;88023,19129104694
43254;169721,44464202647
43255;57355,85581446842
43260;40452,58258796659
43261;59197,66619293817
43262;134338,32902955337
43263;173964,2568658977
43265;53938,67227248945
43266;65328,519878125946
43267;50868,645143816175
43270;65085,34857738719
43273;187194,82540793784
43274;35928,04861309509
43275;187125,9131095283
43278;57644,47086981461
43280;232857,02628537687
43282;28749,503693574487
43283;70137,43156268963
43289;59707,0107962264
43290;115061,99109160082
43291;135139,49082173101
43292;95569,17849105224
43293;114135,20883851487
43297;30477,942223710383
43298;111478,28713398022
43301;67781,54899227468
43302;221483,07377367112
43306;20344,038942347317
43309;251806,3224064742
43310;45793,53645176094
43313;115991,45841121842
43314;25885,8809246924
43315;61448,62087120585
43319;54553,28889511005
43320;68125,27020799667
43326;48024,71861876024
43327;62752,00918592167
43331;57795,2712109588
43332;72899,56756074616
43333;43055,49994256631
43336;129771,94772170989
43339;39604,23532781456
43341;75471,79079644804
43343;119049,82104922287
43345;246748,67020321096
43347;76701,65321705857
43348;28651,261828244536
43349;61331,325938023605
43352;49993,92196359069
43353;516225,3603794072
43354;25246,02326383801
43356;42280,83585719857
43357;74924,99427730148
43358;322841,6121559117
43359;122761,6934431229
43361;25959,27436835945
43362;37281,73354912688
43363;58210,697101474114
43366;65557,39843833329
43367;33856,21645610209
43370;40163,140591808784
43374;72681,98001123386
43375;45273,17813190554
43377;69793,09476223722
43379;45028,53063603097
43380;48817,82757042752
43382;87708,09841193519
43383;38335,38200370091
43384;151170,7969832945
43385;102584,51245655117
43386;107206,83764099366
43388;51877,16636211664
43394;78068,52747747127
43395;72300,92042961007
43396;245600,02398955164
43398;152506,07555211952
43399;55302,564250269614
43400;30082,798694502908
43402;226610,37216389002
43403;109135,04795010913
43404;75512,52852624888
43405;40346,58285161134
43406;239754,62206522672
43410;65279,308038295305
43418;47760,44501918628
43421;51621,64498737651
43422;33476,219937098635
43424;39616,76435175369
43426;170772,52044551988
43430;210381,21422621162
43435;77260,2754683382
43436;22480,946268047715
43442;75662,68843391039
43443;68796,9977663194
43446;122760,35831393911
43447;43316,88483141024
43451;31408,07386833143
43452;57399,80763990013
43457;64097,16461256456
43459;69064,78378023728
43463;71430,96907854464
43464;49818,93602114734
43465;39882,70663662795
43467;44138,56314971222
43469;87363,9833277996
43471;27703,68423337936
43474;354214,1094910783
43476;78905,92483019961
43480;37867,27233426494
43484;68609,81477894881
43487;28658,341187153837
43489;142227,70528061342
43493;39344,73431093649
43495;88817,98632206541
43497;69350,13733539506
43498;32876,9653140714
43503;47537,20385315502
43505;156729,66711842775
43508;49171,32697771242
43511;69163,24230902705
43512;50303,64171339848
43513;148411,09047082363
43514;128681,75103140424
43517;37592,63249399491
43518;569416,9185672789
43519;70320,40402340997
43521;107482,61791413154
43524;165689,03311466935
43525;64168,23280434895
43526;713604,0973815981
43528;37565,88870992552
43532;30059,299064972205
43534;70085,69117969525
43535;42185,21341347881
43536;40173,76509781462
43538;47416,80731445609
43539;55820,427212835406
43540;38670,18037230189
43544;98663,4585273968
43545;30947,94442623821
43550;86865,65748889212
43551;109052,40713577531
43552;31781,914158234624
43553;66074,8052179396
43556;50934,10015208514
43558;224975,87520878206
43562;51734,27487605072
43564;120105,07349527367
43565;85626,9863082241
43568;41840,42279651128
43571;39742,8332212916
43573;51616,573179862986
43576;54273,76437087385
43577;311120,29319644906
43579;24463,736890176064
43581;142025,49122553115
43583;39321,24616560299
43585;30478,899284481515
43586;102650,68987106073
43587;44294,49073443899
43591;195954,11851493237
43592;51703,68038144204
43593;42503,69309911181
43595;637984,7605129493
43598;115755,40878016647
43599;187095,7682191802
43600;69723,05832915264
43602;218602,1340397288
43605;87833,66257604751
43606;29709,98462916117
43607;50632,36433588101
43609;31514,77439288844
43614;32992,843889732685
43615;37064,737167750194
43616;116627,97822673697
43618;131657,42838988669
43619;49204,70357442182
43623;299023,61368107627
43625;458441,56091521954
43627;47179,29078850836
43628;29394,57555965367
43630;227251,52820733807
43631;36070,678978608994
43632;116611,22262472022
43633;37416,69788759844
43635;124436,27871914888
43636;31757,20204041185
43637;157556,59532571613
43640;50428,90784537581
43641;272115,1309471709
43642;44056,70305337012
43643;66916,87327682189
43644;123231,79297775294
43649;50188,10371754077
43650;37678,45109466087
43653;37224,60681530385
43655;50001,57796964135
43656;45878,01124461537
43659;72375,08664333815
43660;96174,9157132441
43661;62539,09443408546
43663;79263,023571934
43665;139426,15250979003
43668;1218422,5350463695
43669;82082,57288141985
43670;80718,18202632782
43673;27924,16245743856
43677;34157,41560916864
43678;175747,0163235477
43679;36565,64162813957
43680;168771,30243931428
43681;41585,12584504455
43683;43102,03087379988
43684;35912,387470311915
43686;56790,34994316911
43688;53134,76964251585
43692;207800,20851453568
43694;48527,16682371926
43695;174637,7004823765
43698;163484,72486756794
43699;168803,95502457843
43700;51448,758783230536
43703;56625,36146835395
43707;87503,20568758674
43709;46100,837690761815
43710;190853,85616119675
43711;134643,66037404427
43712;44597,172465814576
43716;65412,4037826642
43720;60538,01695754531
43721;178901,7133526061
43724;40217,39255414668
43725;52763,5696990794
43729;127838,43514797711
43731;146076,4458521349
43733;50288,87446912324
43737;149806,49271393084
